"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"219",19390850,6,0.468102073365231,209,90,11.1408963585434,193,0.00956937799043062,0.0287081339712919,0.0323679727427598,"Ohio"
"220",19387454,4,0.440191387559809,209,95,30.0562865497076,191,0.0717703349282297,0.157894736842105,0.195652173913043,"Ohio"
"221",15408915,12,0.513157894736842,209,79,53.6797258297258,221,0.148325358851675,0.258373205741627,0.282051282051282,"Ohio"
"222",19386200,4,0.513157894736842,209,94,86.1398550724638,210,0.239234449760766,0.277511961722488,0.431235431235431,"Ohio"
"223",19390686,12,0.445374800637959,209,87,63.815542426608,193,0.181818181818182,0.354066985645933,0.399283795881826,"Ohio"
"224",15372030,50,0.567464114832536,209,64,40.0609252790816,212,0.0669856459330144,0.516746411483254,0.206239460370995,"Ohio"
"225",166899180,4,0.552631578947368,209,81,22.3229166666667,198,0.0574162679425837,0.0956937799043062,0.0909090909090909,"Ohio"
"226",167484552,4,0.116028708133971,209,168,58.530487804878,193,0.0574162679425837,0.076555023923445,0.298969072164948,"Ohio"
"227",167484603,17,0.106670419363918,209,178,18.3703781512605,160,0,0.0526315789473684,0.0976253298153034,"Ohio"
"228",3483493,12,0.620015948963317,209,61,73.7559611559612,219,0.253588516746411,0.397129186602871,0.386495176848875,"Ohio"
"229",5212313,65,0.565329407434671,209,62,14.786228884427,193,0.0191387559808612,0.253588516746411,0.06015625,"Ohio"
"230",5231452,12,0.547049441786284,209,62,21.4747477201559,196,0.0382775119617225,0.186602870813397,0.0969387755102041,"Ohio"
"231",5212351,21,0.621553884711779,209,64,51.621531872277,207,0.143540669856459,0.411483253588517,0.263563049853372,"Ohio"
"232",3984810,56,0.615516062884484,209,61,104.893308046666,208,0.401913875598086,0.626794258373206,0.615074958356469,"Ohio"
"233",166899198,116,0.680910740801848,209,55,137.827041169606,231,0.526315789473684,0.684210526315789,0.727647201356918,"Ohio"
"234",166899203,22,0.662896911700739,209,49,34.0305593738692,221,0.114832535885167,0.272727272727273,0.16994750656168,"Ohio"
"235",166899204,33,0.657822241554299,209,51,19.807282505866,179,0.0382775119617225,0.239234449760766,0.0960987436632136,"Ohio"
"236",120052700,471,0.663761314113309,209,48,188.878023089484,249,0.631578947368421,0.69377990430622,0.830165289256198,"Ohio"
